,regulated_dam,height,length,volume,surface,drainage,inspection_frequency,distance_to_nearest_city,hazard,probability_of_failure,age,modification_count,years_from_modification,years_from_inspection,years_from_assessment,region_Flumevale,region_Lyndrassia,region_Navaldia,primary_purpose_Debris Control,"primary_purpose_Fire Protection, Stock, Or Small Fish Pond",primary_purpose_Fish and Wildlife Pond,primary_purpose_Flood Risk Reduction,primary_purpose_Grade Stabilization,primary_purpose_Hydroelectric,primary_purpose_Irrigation,primary_purpose_Navigation,primary_purpose_No Rocord,primary_purpose_Other,primary_purpose_Recreation,primary_purpose_Tailings,primary_purpose_Water Supply,primary_type_Arch,primary_type_Buttress,primary_type_Concrete,primary_type_Earth,primary_type_Gravity,primary_type_Masonry,primary_type_Multi-Arch,primary_type_Other,primary_type_Rockfill,primary_type_Roller-Compacted Concrete,primary_type_Stone,primary_type_Timber Crib,spillway_Controlled,spillway_No Rocord,spillway_Uncontrolled,assessment_Fair,assessment_Not Available,assessment_Not Rated,assessment_Poor,assessment_Satisfactory,assessment_Unsatisfactory
10987,0.3333333333333333,0.44727577669601426,0.4834691699022796,0.5555413902410116,0.2830700335326898,0.23883645172405887,0.0,0.054879101899827296,0.3333333333333333,0.1075,0.26181818181818184,0.0,0.26181818181818184,0.3773584905660377,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19346,0.3333333333333333,0.375659167761512,0.29227259728799837,0.5555413902410116,0.464424897670757,0.19031594777754485,0.16666666666666666,0.12962003454231433,0.3333333333333333,0.0646,0.21454545454545457,0.0,0.20727272727272728,0.04245283018867925,0.0036231884057971015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15595,0.6666666666666666,0.5719694092611671,0.45565157195661754,0.6173535785089237,0.34497654703957004,0.08151562070794777,0.16666666666666666,0.18026770293609673,0.6666666666666666,0.0964,0.18545454545454546,0.0,0.18545454545454546,0.04245283018867925,0.028985507246376812,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16710,0.3333333333333333,0.4052320415978198,0.32183332073847837,0.5555413902410116,0.42256796125312523,0.14438403363796587,0.0,0.006822107081174439,0.3333333333333333,0.1121,0.3563636363636364,0.0,0.3563636363636364,0.24999999999999997,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10430,0.6666666666666666,0.5230711972488497,0.4469640000794239,0.5555413902410116,0.25827306200184785,0.39745182131989887,0.0,0.0,0.6666666666666666,0.1199,0.17454545454545456,0.0,0.17454545454545456,0.24056603773584903,0.17753623188405798,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6633,0.3333333333333333,0.4448740656215814,0.4719021476772172,0.5605977297743375,0.2489240002947636,0.08151562070794777,0.0833333333333333,0.3448618307426598,0.3333333333333333,0.0571,0.3054545454545455,0.0,0.3054545454545455,0.08018867924528301,0.043478260869565216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18793,1.0,0.5748748530436032,0.5008257165066046,0.5385456576094889,0.4830063299224919,0.17792074926795498,0.16666666666666666,0.097279792746114,1.0,0.1731,0.2545454545454546,0.0,0.2545454545454546,0.04716981132075472,0.010869565217391304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
17926,0.6666666666666666,0.5600329867563761,0.4022498437221961,0.5555413902410116,0.39957739513960877,0.18437688167892757,0.5,0.043782383419689125,0.6666666666666666,0.1021,0.24363636363636365,0.16666666666666666,0.06909090909090909,0.05188679245283019,0.2463768115942029,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16225,0.3333333333333333,0.5203598560389611,0.32866077637706914,0.5555413902410116,0.3901285747441625,0.13294625119343767,0.0,0.043782383419689125,0.3333333333333333,0.1084,0.36,0.0,0.36,0.07547169811320754,0.014492753623188406,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10224,0.6666666666666666,0.45311643418831726,0.4615381762855212,0.5555413902410116,0.27664222336555466,0.23883645172405887,0.1,0.0,0.6666666666666666,0.0525,0.26545454545454544,0.5,0.08,0.05188679245283019,0.010869565217391304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
375,1.0,0.4285399799786775,0.36937029271022503,0.5555413902410116,0.15383639572756114,0.08151562070794777,0.25,0.11968911917098445,1.0,0.1228,0.21454545454545457,0.16666666666666666,0.02545454545454546,0.05660377358490566,0.018115942028985508,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13745,0.6666666666666666,0.4943238368143565,0.4469640000794239,0.5555413902410116,0.31104761152888327,0.13294625119343767,0.5,0.043782383419689125,0.6666666666666666,0.1087,0.18545454545454546,0.0,0.18545454545454546,0.05188679245283019,0.18840579710144928,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5310,0.3333333333333333,0.4123486575506883,0.4625352839214804,0.5555413902410116,0.26168905465011905,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.0902,0.22181818181818183,0.0,0.22181818181818183,0.32547169811320753,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19284,0.3333333333333333,0.5905332082523519,0.46187186880709186,0.6685906347800463,0.584231852961586,0.6678151371920955,0.0833333333333333,0.013601036269430052,0.3333333333333333,0.0863,0.2181818181818182,0.0,0.2181818181818182,0.14622641509433962,0.2210144927536232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3189,0.3333333333333333,0.4814881612057626,0.41883833102714874,0.5555413902410116,0.2830700335326898,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.0846,0.19636363636363638,0.0,0.19636363636363638,0.2641509433962264,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5357,0.6666666666666666,0.5038177793919187,0.4469640000794239,0.5555413902410116,0.21315907502676337,0.4217143184693694,0.0,0.04369602763385146,0.6666666666666666,0.1293,0.2290909090909091,0.0,0.2290909090909091,0.33490566037735847,0.2318840579710145,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8999,0.3333333333333333,0.5094519782139129,0.4469640000794239,0.5555413902410116,0.2489240002947636,0.48544301599940504,0.0,0.0,0.3333333333333333,0.0814,0.21454545454545457,0.0,0.20727272727272728,0.18867924528301885,0.036231884057971016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10316,0.3333333333333333,0.5042622148314773,0.4469640000794239,0.5555413902410116,0.260001889615184,0.45078287203591577,0.0,0.0,0.3333333333333333,0.0879,0.1890909090909091,0.0,0.1890909090909091,0.2830188679245283,0.1920289855072464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8351,0.3333333333333333,0.35462495748384576,0.3349724425463708,0.5555413902410116,0.17958226411884326,0.2222794868330092,0.1,0.043782383419689125,0.3333333333333333,0.0944,0.27272727272727276,0.0,0.27272727272727276,0.07547169811320754,0.2753623188405797,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16960,0.6666666666666666,0.493690108678622,0.5926585701117801,0.6146030961106822,0.38629873156513583,0.0,0.5,0.0,0.6666666666666666,0.1025,0.18181818181818182,0.0,0.18181818181818182,0.04716981132075472,0.025362318840579712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18430,0.6666666666666666,0.44841932978507354,0.41186847353871037,0.5555413902410116,0.46131684101517695,0.11941822586202941,0.5,0.043782383419689125,0.6666666666666666,0.0867,0.24000000000000002,0.0,0.24000000000000002,0.04716981132075472,0.24275362318840582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14787,0.3333333333333333,0.2903812106082199,0.667363186891012,0.5555413902410116,0.33748700523989034,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.0877,0.2109090909090909,0.0,0.2109090909090909,0.3113207547169811,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10177,0.3333333333333333,0.5460678195975024,0.43546024759295265,0.5555413902410116,0.2830700335326898,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.1058,0.21454545454545457,0.0,0.20727272727272728,0.28773584905660377,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4681,0.3333333333333333,0.4428352911718344,0.35146969113135607,0.5555413902410116,0.2830700335326898,0.23883645172405887,0.0,0.26273747841105355,0.3333333333333333,0.1228,0.28363636363636363,0.0,0.28363636363636363,0.40566037735849053,0.286231884057971,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8529,0.3333333333333333,0.5836587403895375,0.4160045048774381,0.5555413902410116,0.35220088412466366,0.23883645172405887,0.0,0.09343696027633852,0.3333333333333333,0.11,0.3672727272727273,0.0,0.3672727272727273,0.18396226415094338,0.3695652173913043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
839,0.3333333333333333,0.5676187277255182,0.30183614317128726,0.5555413902410116,0.15383639572756114,0.4206978818134579,0.0833333333333333,0.014378238341968913,0.3333333333333333,0.0492,0.31636363636363635,0.0,0.31636363636363635,0.0849056603773585,0.028985507246376812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
17460,0.6666666666666666,0.6053461335965957,0.46950514140991884,0.6257725356594651,0.3512796345050473,0.08151562070794777,0.5,0.11908462867012089,0.6666666666666666,0.0914,0.33454545454545453,0.16666666666666666,0.02181818181818182,0.04245283018867925,0.007246376811594202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5308,0.3333333333333333,0.4146834170015021,0.39291252224124795,0.5555413902410116,0.22250813673384764,0.23883645172405887,0.0,0.09265975820379965,0.3333333333333333,0.0753,0.33090909090909093,0.0,0.33090909090909093,0.17452830188679244,0.036231884057971016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20247,0.6666666666666666,0.7235147377010049,0.38741637342483365,0.5555413902410116,0.5609995296136017,0.3622976309468825,0.5,0.3536701208981002,0.6666666666666666,0.1098,0.3490909090909091,0.0,0.3490909090909091,0.04245283018867925,0.007246376811594202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9105,0.3333333333333333,0.46812534622318464,0.44076932464390717,0.5555413902410116,0.2752826862608831,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.0698,0.20727272727272728,0.0,0.20727272727272728,0.30660377358490565,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10145,0.3333333333333333,0.34749227647942293,0.35146969113135607,0.5555413902410116,0.260001889615184,0.445297275434633,0.1,0.043782383419689125,0.3333333333333333,0.0456,0.3781818181818182,0.0,0.3781818181818182,0.0660377358490566,0.3804347826086956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1553,0.3333333333333333,0.5162665903577237,0.4210381912935231,0.5555413902410116,0.2830700335326898,0.23883645172405887,0.0,0.08216753022452505,0.3333333333333333,0.0949,0.2290909090909091,0.0,0.2290909090909091,0.33490566037735847,0.2318840579710145,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7938,0.3333333333333333,0.4763354554962583,0.4124720130967342,0.5555413902410116,0.2649461052075718,0.08151562070794777,0.0833333333333333,0.12219343696027635,0.3333333333333333,0.0854,0.27636363636363637,0.0,0.27636363636363637,0.04716981132075472,0.05434782608695652,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17594,0.3333333333333333,0.48690172289787814,0.46481663042848587,0.5555413902410116,0.2830700335326898,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.0818,0.14181818181818182,0.0,0.14181818181818182,0.21698113207547168,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
20625,0.6666666666666666,0.6279985965075803,0.5058933204989896,0.5555413902410116,0.7038372091253297,0.47849930977751115,0.5,0.03510362694300519,0.6666666666666666,0.084,0.3527272727272727,0.0,0.3527272727272727,0.04716981132075472,0.0036231884057971015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15687,0.3333333333333333,0.45931800756252467,0.4424666391141599,0.5555413902410116,0.3779467525159457,0.16303124141589553,0.0,0.043782383419689125,0.3333333333333333,0.0908,0.43272727272727274,0.16666666666666666,0.12363636363636364,0.12264150943396226,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2520,0.3333333333333333,0.38507904458109854,0.39060113445246564,0.5555413902410116,0.31426721145108244,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.1051,0.2109090909090909,0.0,0.2109090909090909,0.22169811320754715,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19263,0.6666666666666666,0.7035839805621655,0.4676611725407321,0.5555413902410116,0.2830700335326898,0.23883645172405887,0.1,0.05030224525043178,0.6666666666666666,0.0944,0.06545454545454545,0.0,0.06545454545454545,0.08962264150943397,0.06884057971014493,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14042,1.0,0.5360075306721536,0.47978851835637626,0.5555413902410116,0.292265387250624,0.23883645172405887,0.0,0.043782383419689125,1.0,0.1152,0.2545454545454546,0.0,0.2545454545454546,0.10849056603773585,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15949,0.6666666666666666,0.5173004650652155,0.49317162710236395,0.5496690467983881,0.34746841007970364,0.08151562070794777,0.5,0.062435233160621766,0.6666666666666666,0.1232,0.44363636363636366,0.16666666666666666,0.04727272727272727,0.04245283018867925,0.007246376811594202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
17041,0.3333333333333333,0.31565632643428176,0.3913787202052809,0.5555413902410116,0.4359444951366499,0.0,0.1,0.043782383419689125,0.3333333333333333,0.0666,0.48363636363636364,0.0,0.48363636363636364,0.05660377358490566,0.4855072463768116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14880,0.6666666666666666,0.5204129744733819,0.4469640000794239,0.5555413902410116,0.3284598473685396,0.43006004036742,0.0,0.006649395509499136,0.6666666666666666,0.1086,0.22181818181818183,0.0,0.22181818181818183,0.32547169811320753,0.22463768115942032,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10029,0.3333333333333333,0.39200900940897265,0.4469640000794239,0.5555413902410116,0.3173452438569595,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.0795,0.20727272727272728,0.0,0.20727272727272728,0.30660377358490565,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7357,0.3333333333333333,0.4774192587997734,0.4336128825564699,0.5190756479650285,0.2830700335326898,0.0,0.0,0.12037996545768566,0.3333333333333333,0.0995,0.14181818181818182,0.0,0.14181818181818182,0.22169811320754715,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
313,1.0,0.7734053298429002,0.4860023899949041,0.5555413902410116,0.0970599592467114,0.23883645172405887,0.5,0.043782383419689125,1.0,0.1129,0.2,0.0,0.2,0.04245283018867925,0.025362318840579712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16542,0.3333333333333333,0.44352538104382855,0.29954586660010535,0.4362074343849831,0.36435312090518174,0.11941822586202941,0.0833333333333333,0.11990500863557858,0.3333333333333333,0.0806,0.2872727272727273,0.0,0.2872727272727273,0.07075471698113207,0.007246376811594202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6710,0.3333333333333333,0.5277577013094992,0.31243130121587587,0.5128067175036597,0.24264989811677842,0.2917364117194645,0.0833333333333333,0.16355785837651124,0.3333333333333333,0.0804,0.3054545454545455,0.0,0.3054545454545455,0.05660377358490566,0.3079710144927536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14897,0.3333333333333333,0.37979833047020684,0.6201348972352024,0.6019273032810201,0.4253590396997516,0.08151562070794777,1.0,0.043782383419689125,0.3333333333333333,0.063,0.26181818181818184,0.0,0.26181818181818184,0.04245283018867925,0.025362318840579712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7894,0.6666666666666666,0.4780904632277832,0.4469640000794239,0.5555413902410116,0.24480434382464097,0.4528020092963179,0.0,0.07120034542314334,0.6666666666666666,0.1279,0.17454545454545456,0.0,0.17454545454545456,0.2641509433962264,0.17753623188405798,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
